9650811,0.4,0.6666666666666666,queri,anchor text,queri classif,navig queri,inform queri
4376929,0.0,0.0,cf,item-bas cf,user,user-bas cf,user group
4859597,0.0,0.0,driven design,model driven,applic design,model driven design,web applic
10606830,0.0,0.0,user,privaci,privaci set,privaci prefer,user input
10631238,0.0,0.0,code javascript,javascript code,malici javascript,malici code,javascript code javascript
11701167,0.2,0.2,crawler,web crawler,focus crawler,easi crawler,crawler generat
87487,0.4,0.5,xml program,program languag,xml program languag,web servic,xl
3599703,0.2,0.3333333333333333,pagerank,limit pagerank,trurank,meaningless valu,rank scheme
73158,0.4,0.4,semant relationship,semant link,semant web,semant relationship discoveri,semant link network
752964,0.2,0.16666666666666666,recommend,recommend list,recommend system,book recommend,person recommend
11418806,0.0,0.0,queri,queri intent,trec queri,search queri,real queri
377510,0.5,0.2,access control,soap,soap e-servic,fine
11792499,0.0,0.0,locat,locat data,interest locat,various locat,locat featur
3676187,0.2,0.16666666666666666,web page,page classif,web queri,web page classif,web space
355688,0.4,0.5,object retriev,retriev model,inform retriev,object retriev model,web object
571354,0.0,0.0,web-bas multimedia,generat,third generat,second
7111844,0.0,0.0,ad,ad impress,ad placement,real-world ad,ad network
4644604,0.2,0.3333333333333333,search engin,search user,evalu,perform evalu,engin perform
11631791,0.2,0.3333333333333333,bias,present bias,posit bias,result summari,result attract
92127,0.4,0.13333333333333333,logic,logic program,descript logic,horn logic,descript logic program
11850677,0.4,0.5,imag,imag search,imag ranker,imag re-rank,bing imag
5125677,0.2,0.25,web servic,web process,servic paramet,servic provid,web servic paramet
4436943,0.4,1.0,subgroup discoveri,relat subgroup,relat subgroup discoveri,focus,focus crawl
11876537,0.0,0.0,school,access,web access,primari school,india
4688448,0.0,0.0,crawler,adapt crawler,frameworkwherebi crawler,promisinglink,topic
638237,0.2,0.3333333333333333,similar queri,answer similar,answer similar queri,peer-to-p,peer-to-p network
7834486,0.0,0.0,ip anycast,anycast cdn,anycast mechan,ip anycast cdn,ip anycast mechan
13060669,0.0,0.0,social network,network edg,twitter,social network edg,network snapshot
13063697,0.4,0.6666666666666666,sparql queri,sparql view,conjunct queri,virtual sparql queri,input sparql queri
13109,0.0,0.0,web page,page structur,page adapt,web page structur,web page adapt
1227358,0.0,0.0,open hypermedia,fluid,fluid annot,hypermedia prototyp,hypermedia structur
3944939,0.0,0.0,medic search,medic inform,search engin,web search,medic search engin
8158094,0.2,0.25,figur,librari figur,categor figur,digit librari figur,digit document
1059530,0.0,0.0,student,student knowledg,student learn,system,assist system
825450,0.2,0.1,ontolog,biolog ontolog,glycoproteom,glycoproteom data,ontolog schema
102635,0.2,0.25,crawl,intellig crawl,wide web,arbitrari predic,world
4587855,0.2,0.25,cultur capit,activ communiti,activ particip,cultur code,virtual communiti
285980,0.3333333333333333,0.2,activ learn,environ,intellig
11820997,0.2,0.25,video share,web-bas video,share workload,video share workload,web-bas video share
9848499,0.0,0.0,web,privaci diffus,web site,popular web,various web
11848994,0.0,0.0,faculti member,entity-pag,member homepag,web,faculti member homepag
40426,0.2,0.25,pagerank,method,power method,extrapol method,pagerank comput
4539766,0.2,0.2,data stream,xml data,xml data stream,data structur,queri tree
13526913,0.0,0.0,javascript,javascript engin,javascript interact,web page,javascript interact web
13062191,0.4,0.6666666666666666,queri,queri recommend,queri templat,long-tail queri,queri assist
13064296,0.2,0.2,inform spread,context inform,context inform spread,inform flow,inform spread process
4750029,0.0,0.0,algorithm,web,powerrank algorithm,powerrank web,web page
9944113,0.2,0.3333333333333333,graph,social graph,graph model,graph dataset,synthet graph
10119,0.2,0.125,servic web,web servic,servic web servic,servic composit,composit servic
740593,0.0,0.0,web navig,web page,within-pag navig,navig action,navig element
