43917,precision,0.0,recall,0.0,['edutella aware peers', 'edutella query', 'services of edutella', 'edutella peers', 'edutella network', 'edutella common', 'project edutella', 'edutella aware', 'current edutella', 'detail the edutella']
13062121,precision,0.1,recall,0.16666666666666666,['object uri', 'coreferent uris', 'descriptions of uris', 'uris and potential', 'uris by different', 'multiple uris', 'millions of uris', 'approach for object', 'object coreference', 'coreference resolution']
983936,precision,0.1,recall,0.1111111111111111,['ads search engine', 'rate of ads', 'user an ad', 'features of ads', 'new ads', 'right ads', 'click-through rate', 'engine advertising', 'revenue and user', 'advertising system']
1708355,precision,0.0,recall,0.0,['channel representation', 'portable channel', 'service surrogates', 'full service']
3917596,precision,0.0,recall,0.0,['web pages', 'web server logs', 'page contents', 'urls with similar', 'logs or web', 'similar content', 'web sites', 'different url', 'web server', 'such duplicate urls']
7827690,precision,0.0,recall,0.0,['videos in youtube', 'video suggestions', 'user-video graph', 'video repository', 'variety of graphs', 'personalized video', 'view graph', 'number of videos', 'graph the rapid', 'suggestions for users']
597001,precision,0.0,recall,0.0,['synchronous communication model', 'communication model', 'models in web', 'service compositions', 'web service', 'verification of web', 'model for efficiency', 'synchronous communication', 'parametric model', 'hierarchy of communication']
11204787,precision,0.0,recall,0.0,['web archives', 'archive coherence', 'such archives', 'web site', 'quality in web', 'history of web', 'entire web', 'diffusion of web', 'large web', 'sites of interest']
13060664,precision,0.0,recall,0.0,['patterns of word', 'word semantics', 'semantic relatedness model', 'relatedness of words', 'relatedness using temporal', 'words such', 'semantic relatedness', 'patterns of use', 'word usage', 'temporal semantic']
13061601,precision,0.0,recall,0.0,['multimedia content', 'caching of multimedia', 'cache replacement policies', 'links over twitter', 'geographic social', 'policies without geographic', 'proof-of-concept geographic', 'content delivery', 'realistic distributed content', 'cache policies']
13062852,precision,0.0,recall,0.0,['events and event', 'event descriptions', 'events involving known', 'entities from twitter', 'descriptions from twitter', 'twitter this paper', 'known entities', 'paper describes methods', 'audience reactions', 'nlp techniques']
488626,precision,0.1,recall,0.25,['original search query', 'query substitution', 'original query', 'generating new queries', 'new queries', 'search query', 'notion of query', 'queries related', 'query expansion', 'query suggestions']
593939,precision,0.0,recall,0.0,['search result', 'result page', 'result record', 'html tag structures', 'search engines', 'experimental results', 'automatic search', 'record extraction', 'web page', 'automatically producing wrappers']
12102,precision,0.0,recall,0.0,['web service annotation', 'web services technologies', 'web services', 'annotation of web', 'semantic web', 'web technologies', 'framework for web', 'service annotation', 'promise of web', 'services technologies']
534480,precision,0.0,recall,0.0,['tagging systems', 'clustering tags', 'effectiveness of tags', 'hierarchy among tags', 'tags from technorati', 'current tagging', 'tags are useful', 'advocates of tagging', 'articles into broad', 'categorization of articles']
16381,precision,0.1,recall,0.16666666666666666,['semantic annotation', 'automated semantic tagging', 'semantic web', 'semantic tagging effort', 'semantic tags', 'automated semantic', 'scale semantic', 'web via automated', 'annotation this paper', 'platform for large-scale']
10267504,precision,0.0,recall,0.0,['consensus rankings', 'learning consensus', 'collaborative game', 'retrieval and learning', 'labeling game', 'image result', 'user preferences', 'training of retrieval', 'image queries', 'preferences over image-search']
4265928,precision,0.0,recall,0.0,['corpus size', 'index freshness', 'search engine', 'met-rics of search', 'performance improvements', 'anddensity of duplicates', 'efficient search', 'engine measurements', 'proposedestimators for such', 'searchengine estimators']
9933391,precision,0.0,recall,0.0,['gpu-based systems', 'system architecture', 'query processing', 'systems using graphical', 'ir systems', 'sizes and query', 'parallel systems', 'ir query', 'thousands of queries', 'processing on gpu-based']
62822,precision,0.2,recall,0.2857142857142857,['web pages', 'pages change', 'web change', 'corresponding pages', 'pages how fast', 'classes of pages', 'html pages', 'page length', 'evolution of web', 'degree of change']
13060390,precision,0.0,recall,0.0,['modeling geographical topics', 'modeling topics', 'geographical topic', 'modeling geographical', 'topics of interests', 'different geographical locations', 'topic discovery', 'location-driven model', 'topics across different', 'several topics']
864474,precision,0.1,recall,0.25,['web browsing sessions', 'browser web', 'storage devices', 'persistent web', 'web content', 'mobile users', 'malicious web', 'web browsing experience', 'seamless web', 'portable storage']
9357379,precision,0.0,recall,0.0,['podcast analysis framework', 'podcast analysis', 'standards for podcasting', 'podcast content', 'podcast context', 'podcast preference', 'quality of podcasts', 'winning podcasts', 'credibility in blogs', 'work on credibility']
599990,precision,0.1,recall,0.25,['range queries', 'queries in addition', 'equality queries', 'index structure', 'addition to equality', 'index for resource', 'p2p index', 'peer-to-peer index', 'structure for resource', 'discovery applications']
9678834,precision,0.0,recall,0.0,['judgment about similarity', 'similarity of items', 'human judgment', 'weighting in content', 'weight values', 'assigned weights', 'feature weighting', 'content based recommendation', 'network graph', 'recommendation system']
380379,precision,0.0,recall,0.0,['reviews of products', 'product features', 'customers and product', 'product manufacturer', 'intelligence and product', 'product benchmarking information', 'various product', 'customer reviews', 'such opinions', 'comparison of consumer']
6330602,precision,0.0,recall,0.0,['representative image', 'image search', 'views and images', 'images for location-driven', 'context of image', 'sets of images', 'features and landmarks', 'representation for landmarks', 'results for landmarks', 'representative views']
377638,precision,0.0,recall,0.0,['web pages', 'web browsing', 'non-visual web-browser web', 'information in web', 'substantiallyimprove browsing', 'non-visual web', 'web access', 'tobrowse the web', 'web-browser web', 'web sites']
68146,precision,0.0,recall,0.0,['bpel web services', 'properties about message', 'sequence of messages', 'message content', 'xml messages', 'incoming messages', 'spin model checker', 'model checker spin', 'web services', 'bpel web']
4326312,precision,0.0,recall,0.0,['threshold of web', 'web traversal', 'procedure of web', 'traversal patterns', 'particular pattern', 'web documents', 'positions of web', 'web pages', 'web log', 'increase in web']
13023730,precision,0.0,recall,0.0,['anonymizing user profiles', 'user privacy', 'web search', 'bayes-optimal privacy', 'privacy constraint', 'user profile', 'privacy notion', 'individual term', 'personalized web', 'anonymized user']
96472,precision,0.1,recall,0.1111111111111111,['collaborative educational', 'applications into educational', 'collaboration applications', 'collaboration tool', 'educational mediators', 'educational resources', 'realization of educational', 'realization of collaborative', 'group collaboration', 'educational activities']
681261,precision,0.0,recall,0.0,['delivery of web', 'web content', 'performance characteristics', 'quality of delivery', 'performance improvements', 'anywhereö access', 'network environments', 'delivery conditions', 'current delivery', 'same content']
13061989,precision,0.0,recall,0.0,['learned unified relatedness', 'relatedness between news', 'model relatedness', 'relatedness function', 'unified relatedness', 'recommending interesting news', 'news recommendation', 'approach to model', 'such users', 'articles to users']
9452474,precision,0.1,recall,0.2,['topics from wikipedia', 'topic modeling', 'multilingual topics', 'modeling algorithm', 'universal topics', 'wikipedia concept', 'multilingual web', 'mining multilingual', 'topics have multiple', 'algorithm for mining']
13190545,precision,0.0,recall,0.0,['news news clustering', 'streaming news news', 'news news', 'news clustering', 'news articles', 'internet news', 'clustering and topic', 'structure of stories', 'topic model', 'news portal']
4503664,precision,0.0,recall,0.0,['semantics to rosettanet', 'semantic web', 'use of semantic', 'rosettanet specifications', 'specifications the use', 'web service', 'sws technologies', 'wsmx sws', 'systems and partners', 'heterogeneous systems']
91646,precision,0.0,recall,0.0,['ranking of matches', 'matches within categories', 'match categorization', 'subsumption algorithm', 'system rankings', 'users and system', 'neoclassic reasoner', 'system for principled', 'structural subsumption', 'correspondence between users']
4762660,precision,0.0,recall,0.0,['clients concerning quality', 'client feedback', 'monitoring mechanism', 'qos monitoring', 'incentives forthe clients', 'providersand clients', 'quality of service', 'mechanism provides incentives', 'quality ratings', 'theactual quality']
66974,precision,0.1,recall,0.2,['request scheduling', 'control and request', 'scheduling in e-commerce', 'overload and throughput', 'scheduling for multiply-tiered', 'behavior during overload', 'request types', 'overload protection', 'preferential scheduling', 'performance during overload']
9413558,precision,0.1,recall,0.2,['search engines', 'query logs', 'crowds for keyword', 'keyword generation', 'search results', 'suggest keywords', 'queries and urls', 'good keyword', 'search model', 'associations between queries']
812974,precision,0.0,recall,0.0,['topical trustrank', 'spam web', 'spam is behavior', 'spam sites', 'trustrank is vulnerable', 'performance than trustrank', 'ranking algorithms', 'top ranked sites', 'recent algorithm', 'sites or pages']
882702,precision,0.0,recall,0.0,['beep in browsers', 'policies web sites', 'browser-enforced embedded policies', 'browser rendering algorithms', 'diversity of browser', 'several browsers', 'policies web', 'embedded policies', 'script code', 'injected script']
13395437,precision,0.2,recall,0.4,['correlation is due', 'gain in correlation', 'influence effects', 'due to influence', 'social influence', 'correlation between class', 'influence and\\/or homophily', 'effects relational autocorrelation', 'homophily effects', 'social networks']
769309,precision,0.0,recall,0.0,['quality model', 'quality aspects', 'reasoning about quality', 'end-to-end quality', 'aspects of services', 'actual quality', 'model for multichannel', 'modeling aspects', 'multichannel information systems', 'aspects of multichannel']
259989,precision,0.0,recall,0.0,['interaction interfaces', 'multimodal interfaces', 'dialogs with websites', 'interaction manager', 'such interfaces', 'management multimodal', 'web interaction', 'users and websites', 'interfaces enable flexible', 'multimodal web']
555734,precision,0.0,recall,0.0,['unsatisfiable concepts', 'number of owl', 'owl ontologies', 'errors in owl', 'large number', 'number of simple', 'debugging owl', 'hypertextual ontology', 'ontology to new', 'ontology development']
11134938,precision,0.0,recall,0.0,['folksonomies from user-specified', 'concepts from tags', 'constructing folksonomies', 'automatic folksonomy', 'user-specified relations', 'common deeper folksonomy', 'collection\\/set relations', 'relations between concepts', 'web directory', 'construction from tags']
963138,precision,0.1,recall,0.16666666666666666,['learning object content', 'learning content', 'learning object', 'content aggregation model', 'object content', 'ontology-based learning', 'content models', 'content repurposing', 'number of learning', 'scorm content']
10581378,precision,0.0,recall,0.0,['clusters or communities', 'network cluster', 'network community', 'detection detecting clusters', 'community detection detecting', 'algorithms for network', 'detecting clusters', 'cluster as set', 'community quality', 'community detection']
39868,precision,0.0,recall,0.0,['customizer applications', 'adaptive customizer', 'customization of content', 'dynamic customization', 'content-based customization', 'stream customizers', 'benefits that customizers', 'architecture and implementation', 'wsc architecture', 'wireless clients']
4284212,precision,0.0,recall,0.0,['ws-agreement partner', 'semantic ws-agreement', 'matching agreements', 'framework and implementation', 'approach utilizes semantic', 'service consumers', 'matching providers', 'flexible approach', 'consumers and providers', 'semantic web']
9748009,precision,0.1,recall,0.2,['problem of question', 'question recommendation', 'questions as graphs', 'real questions', 'other questions', 'question as query', 'cut model', 'model is essential', 'minimum description', 'model the paper']
10514579,precision,0.0,recall,0.0,['detect wikipedia vandalism', 'language model statistics', 'wikipedia vandalism', 'wikipedia articles', 'history of wikipedia', 'model statistics', 'articles to vandalism', 'language models', 'learning model', 'models this paper']
11798933,precision,0.0,recall,0.0,['css style', 'style rule', 'rule updates', 'page breakpoints breakpoints', 'breakpoints breakpoints', 'domain-specific breakpoints', 'property changes', 'web page', 'graphical web', 'page breakpoints']
9598425,precision,0.0,recall,0.0,['monitoring and analysis', 'news monitoring', 'analysis system', 'statistical analysis', 'multilingual news', 'analysis of open', 'extraction and analysis', 'news articles', 'news this paper', 'learning and statistical']
500235,precision,0.0,recall,0.0,['fragmentation of web', 'pages into fragments', 'detect maximal fragments', 'effectively detects fragments', 'maximal fragments', 'detection of fragments', 'effective for fragment', 'flag fragments', 'manual fragmentation', 'web pages']
9466892,precision,0.1,recall,0.1111111111111111,['web at various', 'web of things', 'web residents', 'computing devices', 'small devices', 'tools and systems', 'various levels', 'levels of abstraction', 'system vertical', 'performance of computing']
7819090,precision,0.2,recall,0.2222222222222222,['users tags photos', 'tags photos', 'recommend relevant tags', 'flickr tag', 'users tags', 'tag recommendation', 'tag characterisation', 'original tagging', 'relevant tags', 'set of tags']
10074391,precision,0.1,recall,0.25,['active learning', 'learning problem', 'supervised learning', 'learning this paper', 'relevant terms', 'relevance feedback', 'advertising keyword', 'feedback information', 'user relevance', 'informative samples']
14005258,precision,0.0,recall,0.0,['human search', 'networks navigating information', 'human wayfinding', 'search paths', 'goal-directed human', 'models of human', 'study of human', 'human web-browsing', 'concepts of wikipedia', 'target concept']
10924972,precision,0.0,recall,0.0,['recommendation recommender systems', 'next-basket recommendation recommender', 'recommendation recommender', 'recommender systems', 'next-basket recommendation', 'mc methods model', 'chains for next-basket', 'methods model sequential', 'factorizing personalized markov', 'graph over items']
3922783,precision,0.0,recall,0.0,['query routing paths', 'strategy called garoute', 'query routing strategy', 'query propagation', 'list of query', 'novel query', 'different searching algorithms', 'problem modeling', 'propagation model', 'retrieval in p2p']
10461284,precision,0.0,recall,0.0,['different ranks', 'rank information', 'missing rank', 'different search', 'search strategies users', 'web search', 'search algorithms', 'differences in web', 'search results', 'search engine']
1217973,precision,0.25,recall,0.1111111111111111,['personalization and management', 'management of interactive', 'interactive video', 'web-based personalization']
431669,precision,0.0,recall,0.0,['web server', 'web sites', 'large server', 'large web', 'server farm', 'origin server', 'usage of web', 'commercial web', 'number of web', 'web technologies']
13060679,precision,0.1,recall,0.2,['intent hypothesis', 'user search', 'examination hypothesis', 'bias between user', 'search intents', 'user clicks', 'diversity in user', 'users with different', 'intent diversity', 'click-through behavior']
4284207,precision,0.0,recall,0.0,['matchmaking of web', 'web services', 'automatic matchmaking']
11788753,precision,0.0,recall,0.0,['user population', 'network bucket testing', 'independent sampling', 'samples for testing', 'full population', 'network applications', 'network structure', 'social network', 'network bucket', 'reasonable samples']
527600,precision,0.0,recall,0.0,['structure of websites', 'web structure', 'structure of e-government', 'structure of government', 'sites in canada', 'e-government websites', 'uk site', 'office sites', 'comparison of websites', 'statistical properties']
5643999,precision,0.1,recall,1.0,['search engine switching', 'search engine', 'engine switches', 'different engine', 'search experience', 'switching searchers', 'web search', 'switches are likely', 'personalization or user', 'user grouping']
10048650,precision,0.1,recall,0.2,['trust management', 'reputation-based trust', 'cache trust', 'trust evaluations', 'trust values', 'reputation management', 'management systems', 'management framework', 'management service', 'reputation scheme']
9063415,precision,0.0,recall,0.0,['test case', 'case prioritization', 'failures in service', 'prioritization techniques', 'techniques order', 'failures is attractive', 'regression test', 'testing of service-oriented', 'order test', 'services via xpath']
9172289,precision,0.0,recall,0.0,['online advertising', 'advertisers are independent', 'cost-per-action mechanisms', 'mechanisms and applications', 'scheme in online', 'compatible mechanisms', 'applications to online', 'cost-per-action or cost-per-acquisition', 'dynamic cost-per-action', 'independent and identically-distributed']
13059932,precision,0.0,recall,0.0,['category of entities', 'ilp per entity', 'entities of interest', 'extraction problem', 'problem on individual', 'values search engines', 'following problem', 'web pages', 'page context', 'structured data']
293077,precision,0.0,recall,0.0,['user profile', 'user interests', 'recommender strategies', 'specific user', 'different users', 'museum collection', 'interests about museum', 'museum web', 'personalized museum', 'services on museum']
1142421,precision,0.1,recall,0.1,['web news', 'semantic web', 'web interface', 'web pages', 'semantic annotations', 'related web', 'wide web', 'annotation of broadcast', 'text and meta-data', 'annotation model']
13059042,precision,0.1,recall,0.25,['ranking related entities', 'entity ranking', 'search queries entity', 'search with entities', 'entity relationship', 'entities for web', 'related entities', 'queries entity', 'millions of entities', 'system for entity']
11858468,precision,0.0,recall,0.0,['url shortening services', 'urls short', 'crawl of url', 'urls appears stable', 'popularity lifetime', 'popularity and activity', 'popular websites', 'web of short', 'high popularity', 'popular within social']
4419686,precision,0.1,recall,0.125,['component model', 'components and composition', 'presentation components', 'components the development', 'ui integration', 'application integration', 'integration of presentation', 'composition model', 'languages and\\/or component', 'composite application']
95405,precision,0.1,recall,0.16666666666666666,['web content', 'web browser', 'semantic web', 'point-and-click access', 'client the web', 'browser provides point-and-click', 'point-and-click interfaces', 'web site', 'access to information', 'content and presentation']
279164,precision,0.3333333333333333,recall,0.2,['internet usability', 'mobile internet', 'improving mobile']
66979,precision,0.125,recall,0.125,['control scheme', 'admission control', 'scheme for predictable', 'predictable server', 'server response', 'response time', 'time for web', 'web accesses']
7176668,precision,0.0,recall,0.0,['wikipedia infobox ontology', 'wikipedia infoboxes', 'triples in wikipedia', 'facts from wikipedia', 'infobox ontology', 'infobox-class ontology', 'learning systems', 'problem of ontology', 'cleanly-structured ontology', 'learning problem']
4422416,precision,0.0,recall,0.0,['applications of readability', 'assessment readability', 'site readability', 'readability level', 'assessment in web', 'web site', 'scheme for web', 'bilingual web', 'web page', 'web development']
380453,precision,0.0,recall,0.0,['compilation techniques', 'generation and compilation', 'parser generation', 'schema-based validation', 'xml parsers', 'performance xml', 'unnecessary data', 'xml screamer', 'validation and deserialization', 'nonvalidating parsers']
4185403,precision,0.1,recall,0.3333333333333333,['similarities between objects', 'framework called similarity', 'similarity calculation', 'similarity measurement', 'similarity spreading', 'web search', 'search applications', 'interrelated objects', 'objects in many', 'search engine']
3603843,precision,0.0,recall,0.0,['author bias', 'citeseer database', 'databases dblp', 'database entries', 'single author', 'citation databases', 'author papers', 'dblp and citeseer', 'citeseer entries', 'entries in dblp']
4381793,precision,0.0,recall,0.0,['information browsing tasks', 'similarity between events', 'news events', 'graphs from newswires', 'news affair', 'developments of news', 'evolutions between events', 'content similarity', 'evolution graphs', 'directed graph']
9337434,precision,0.0,recall,0.0,['tag similarity', 'similarity measures', 'similarity to folksonomies', 'resource and tag', 'folksonomy-based similarity', 'social tagging', 'notions of similarity', 'several tag', 'user-created tag', 'tag relations']
275063,precision,0.0,recall,0.0,['pagerank algorithm', 'precision of approximation', 'carlo algorithm', 'bounds and algorithms', 'algorithm of jeh', 'programming algorithm', 'analysis personalized pagerank', 'pages on large', 'large graphs', 'large scale']
734068,precision,0.1,recall,0.25,['factor pagerank', 'pagerank value', 'behavior of pagerank', 'formulae for pagerank', 'analysis of pagerank', 'study of pagerank', 'pagerank derivatives', 'pagerank with respect', 'graphs values', 'web graph']
11275613,precision,0.0,recall,0.0,['method for record', 'extracting data records', 'tag path clustering', 'list of records', 'web using tag', 'data records', 'web page', 'record extraction', 'tag path', 'records through pairwise']
10057112,precision,0.1,recall,0.16666666666666666,['spreadsheet-based web mashups', 'spreadsheet-based mashup patterns', 'spreadsheet data', 'spreadsheet cells', 'spreadsheet-based mashup', 'spreadsheet environment', 'values of spreadsheet', 'access and spreadsheet', 'web mashups', 'mashup development']
9019192,precision,0.0,recall,0.0,['community evolution', 'communities from social', 'matrix factorization', 'meaningful communities', 'communities are inherent', 'network data', 'paper citation networks', 'non-negative matrix', 'social network', 'experimental studies']
9524701,precision,0.0,recall,0.0,['privacy in social', 'privacy concerns', 'privacy implications', 'private user profiles', 'illusion of privacy', 'attributes of users', 'social network', 'user profiles', 'private user', 'private-profile users']
3942651,precision,0.0,recall,0.0,['bloom filters', 'approximate state', 'due to approximations', 'errors due', 'probability of errors', 'popular objects', 'objects consume much', 'techniques for memory-efficient', 'memory savings', 'large memory']
13059044,precision,0.0,recall,0.0,['queries in query', 'results using query', 'query logs', 'ambiguous\\/faceted queries', 'problem in terms', 'search results', 'results diversification', 'diversification problem', 'diversification of search', 'different possible']
4162302,precision,0.0,recall,0.0,['computer aided learning', 'regions computer-aided learning', 'children with computers', 'design for computer', 'computer applications', 'computer-aided learning', 'in-class computer', 'computer resources', 'computer monitors', 'such learning']
4340570,precision,0.1,recall,0.5,['metric with clustering', 'matching metric', 'data extraction', 'tree matching', 'extracting records', 'extraction from web', 'weighted tree', 'records from web', 'extraction patterns', 'web pages']
1229684,precision,0.1,recall,0.25,['databases schema statements', 'statements in owl', 'integrity constraints', 'owl with ics', 'schema statements', 'statements in relational', 'databases schema', 'owl and relational', 'analogous statements', 'relational databases']
13059085,precision,0.2,recall,0.5,['compress web graphs', 'web graphs', 'graph compression', 'graphs and social', 'label propagation', 'billions of nodes', 'millions nodes', 'array of web', 'large graphs', 'research on graph']
5930084,precision,0.0,recall,0.0,['common user interests', 'interest of users', 'internet social interest', 'user tags', 'social interests', 'common interest', 'interest discovery', 'interest topics', 'different interest', 'interesting and challenging']
9693036,precision,0.0,recall,0.0,['social network online', 'online social networking', 'popular photos', 'social network', 'networking sites', 'analysis of information', 'network online', 'information propagate', 'massive popularity', 'popular way']
4435465,precision,0.0,recall,0.0,['expressive syndication approaches', 'query approach', 'syndication approaches', 'web syndication systems', 'queries for owl', 'expressive approaches', 'continuous queries', 'information with subscription', 'web syndication', 'expressive syndication']
13063612,precision,0.0,recall,0.0,['search ranking web', 'ranking web', 'content from web', 'web search', 'web pages', 'application to web', 'segment content quality', 'search ranking', 'content quality', 'content with different']
10563630,precision,0.0,recall,0.0,['earthquakes in twitter', 'earthquake reporting system', 'system detects earthquakes', 'earthquakes of japan', 'such as earthquakes', 'centers of earthquakes', 'earthquake reporting', 'earthquake occurrence', 'numerous earthquakes', 'detects earthquakes']
9319344,precision,0.0,recall,0.0,['threads in slashdot', 'social network', 'website slashdot', 'network and discussion', 'network presents common', 'networks such', 'discussion threads', 'traditional social', 'user comment', 'high clustering']
9035229,precision,0.0,recall,0.0,['graphs for document', 'learning multiple graphs', 'different graphs', 'learning on graphs', 'new incoming documents', 'document similarities', 'document recommendation', 'relative similarities', 'single graph', 'multiple graphs']
14265822,precision,0.0,recall,0.0,['computational advertising', 'applications in information', 'information retrieval', 'interested in resemblance', 'data management', 'set similarity', 'estimating set', 'substantial advantages', 'advantages in terms', 'technique for estimating']
4234260,precision,0.1,recall,0.25,['engine designers', 'separation in template', 'engine development', 'template engines', 'application developer', 'separation principle', 'web application', 'strict model-view separation', 'design principle', 'separate business']
32784,precision,0.0,recall,0.0,['newsgroups using networks', 'context of newsgroups', 'newsgroup posting', 'mining newsgroups', 'many newsgroups', 'typical newsgroup', 'link-based methods', 'information than text', 'analysis of text', 'methods in new']
503869,precision,0.1,recall,0.1111111111111111,['web transport', 'transport layer', 'ietf transport', 'innovative transport', 'layer protocol', 'reliable web', 'web domains', 'transmission protocol', 'other web', 'sctp design']
51476,precision,0.0,recall,0.0,['networks rdf-based p2p', 'rdf-based p2p networks', 'networks allow complex', 'rdf-based peer-to-peer networks', 'networks rdf-based', 'schema-based p2p networks', 'networks such', 'broadcast based networks', 'super-peer based networks', 'p2p networks']
8185170,precision,0.0,recall,0.0,['data clustering', 'clustering algorithms', 'components traditional clustering', 'clustering method', 'clustering performance', 'traditional clustering', 'web data', 'homogeneous data', 'richness of data', 'data with multi-type']
10278781,precision,0.0,recall,0.0,['document object views', 'objects shared', 'object views', 'javascript objects', 'access to objects', 'document object', 'need for object', 'objects between principals', 'behavior of object', 'versions of objects']
1845167,precision,0.0,recall,0.0,['design and implementation', 'test deployment', 'accessibility of files', 'present access', 'access statistics', 'improvesthe accessibility', 'gnutella-web gateway', 'files across different', 'search modality', 'delivery platforms']
9919614,precision,0.0,recall,0.0,['twitter users', 'characteristics of twitter', 'entire twitter', 'influentials on twitter', 'twitter site', 'medium of information', 'new medium', 'twittersphere and information', 'behavior and user', 'social network']
84940,precision,0.0,recall,0.0,['graph in memory', 'web graphs', 'webbase graph', 'techniques studying web', 'webgraph framework', 'large web', 'compression techniques', 'bits per link', 'limited space', 'difficult due']
6158247,precision,0.0,recall,0.0,['ranking information', 'ranking function', 'ranking refinement', 'problem of ranking', 'effective for ranking', 'framework for ranking', 'information retrieval', 'algorithm is effective', 'baseline algorithms', 'sources of information']
1229683,precision,0.1,recall,0.3333333333333333,['owl with description', 'objects in owl', 'description of structured', 'structured objects', 'reasoning with structured', 'owl representation', 'representation of structured', 'description graphs', 'representation and reasoning', 'connected structures']
812969,precision,0.1,recall,0.16666666666666666,['spam web pages', 'web pages', 'spam pages', 'spam web', 'pages through content', 'artificially-created pages', 'previously-undescribed techniques', 'certain pages', 'web in order', 'non-spam pages']
9703157,precision,0.0,recall,0.0,['quality and user', 'question answering', 'quality content', 'users and content', 'sites and domains', 'reliable users', 'quality estimation', 'high quality', 'cqa sites', 'forum for users']
1033807,precision,0.2,recall,0.4,['policy testing', 'mutation testing', 'testing of access', 'control policies', 'testing and choosing', 'various policies', 'test generation', 'specified policies', 'policy developers', 'criteria for test']
11796084,precision,0.1,recall,0.25,['web sources', 'sourcerank tracks source', 'source quality', 'databases is source', 'graph with sources', 'sources provide answers', 'source selection', 'number of sources', 'sources in google', 'source corruption']
101488,precision,0.0,recall,0.0,['repository interoperability', 'repositories and services', 'object repositories', 'repositories in canada', 'system of repositories', 'digital repository', 'open network', 'networked system', 'paper discusses interoperability', 'edusource implementation']
11841922,precision,0.1,recall,0.3333333333333333,['user feedback query', 'learning process', 'suggest relevant queries', 'feedback query', 'implicit user feedback', 'information from users', 'query suggestion', 'relevant queries', 'pseudo-relevance feedback models', 'query logs']
4284206,precision,0.1,recall,0.3333333333333333,['configurable web services', 'web service selection', 'optimal service selection', 'preferences on service', 'configurable and service', 'web services', 'service selection', 'optimal service', 'various possible service', 'service requesters']
3911283,precision,0.0,recall,0.0,['application instance placement', 'clustered web applications', 'resource demands', 'amount of resources', 'resource utilization', 'resources to web', 'types of resources', 'resources available', 'application clusters', 'demands of application']
3822664,precision,0.1,recall,0.3333333333333333,['web search', 'search engines', 'users to searches', 'current web', 'prospective search', 'engines current', 'engines are retrospective', 'users to upload', 'query subscription', 'upload queries']
12003689,precision,0.0,recall,0.0,['social network', 'social relationships', 'relationship between geography', 'geography and social', 'proximity geography', 'network of associations', 'network containing hundreds', 'facebook social', 'geography and friendship', 'social and spatial']
16387,precision,0.1,recall,0.3333333333333333,['web services technologies', 'service matchmaking', 'web services', 'services technologies', 'service descriptions', 'service advertisement', 'web technology', 'matchmaking prototype', 'advertisement and discovery', 'prototype implementation']
4260406,precision,0.0,recall,0.0,['continuum of learning', 'peer-to-peer learning', 'learning interactions', 'portal for peer-to-peer', 'access individual', 'group knowledge', 'knowledge in conjunction', 'e-learning portal', 'interactions among individuals', 'share knowledge']
16706,precision,0.1,recall,0.2,['virtual web resources', 'identifiers to resources', 'web resources', 'physical and virtual', 'physical hyperlinks', 'physical world', 'virtual web', 'resolution identifier', 'physical entities', 'virtual resources']
380451,precision,0.1,recall,0.3333333333333333,['xml schema', 'document type', 'typing and validation', 'xml documents', 'validation of schemas', 'type definitions', 'constraints on typing', 'typing mechanism', 'recursive types', 'schema definitions']
4440031,precision,0.0,recall,0.0,['recommendations and user', 'user purchase behavior', 'model for user', 'recommender systems', 'behavior in recommender', 'user behavior', 'recommendation effects', 'user purchase', 'recommendation services', 'user interests']
4447492,precision,0.0,recall,0.0,['p2p service discovery', 'service discovery', 'service link network', 'semantic service link', 'p2p service', 'discovery in p2p', 'web services', 'semantic service', 'discovery approaches', 'service link']
91138,precision,0.1,recall,0.2,['view web accessibility', 'web accessibility', 'view web', 'web content', 'conversation regarding web', 'content developers', 'complementary approach', 'community of users', 'narrow definitions', 'technical conversation']
7385442,precision,0.0,recall,0.0,['web programming', 'web application', 'bass allows programmers', 'language bass', 'model underlying web', 'guarantees of bass', 'bass to moss', 'properties of bass', 'translation from bass', 'aspects of web']
4634522,precision,0.1,recall,0.3333333333333333,['xml range queries', 'xml query', 'xml range', 'xml document', 'partition the xml', 'matching of xml', 'content and structure', 'structure range', 'structure matching', 'range query']
11807460,precision,0.0,recall,0.0,['features using machine-learning', 'account features', 'pages malicious web', 'malicious pages', 'analysis of malicious', 'analysis techniques', 'large-scale analysis', 'web page', 'html contents', 'machine-learning techniques']
4513151,precision,0.1,recall,0.25,['cloud and annotation', 'scale social annotations', 'large scale annotation', 'such as tag', 'tag cloud', 'annotation data', 'social annotation', 'large annotation', 'annotations this paper', 'relations between annotations']
21580,precision,0.0,recall,0.0,['query language', 'rdf graphs', 'rdf recommendations', 'api includes support', 'owl reasoning', 'second-generation rdf', 'web api', 'rdf toolkit', 'rdfs and owl', 'support for rdfs']
11277694,precision,0.1,recall,0.5,['attribute and structure', 'link recommendation criteria', 'network structure', 'structure information', 'graph structure', 'structure and node', 'link recommendation', 'link relevance', 'framework for link', 'information for link']
9128408,precision,0.1,recall,0.2,['network community structure', 'network community', 'structure in networks', 'large real-world networks', 'network generation', 'social networks', 'commonly-used network', 'real-world networks', 'network dataset', 'information networks']
